Date;Zone;Quantum;divided.10000
10-3-2021 11:16;WATER;31922;3,1922
10-3-2021 11:16;WATER;33561;3,3561
10-3-2021 11:16;WATER;31417;3,1417
10-3-2021 11:31;WATER;32714;3,2714
10-3-2021 11:31;WATER;32822;3,2822
10-3-2021 11:31;WATER;32246;3,2246
10-3-2021 11:45;WATER;32480;3,248
10-3-2021 11:45;WATER;32390;3,239
10-3-2021 12:00;WATER;33723;3,3723
10-3-2021 12:00;WATER;33561;3,3561
10-3-2021 12:00;WATER;33399;3,3399
10-3-2021 12:14;WATER;33849;3,3849
10-3-2021 12:14;WATER;33038;3,3038
10-3-2021 12:14;WATER;32750;3,275
10-3-2021 12:28;WATER;33723;3,3723
10-3-2021 12:28;WATER;32840;3,284
10-3-2021 12:28;WATER;32606;3,2606
10-3-2021 12:43;WATER;32642;3,2642
10-3-2021 12:43;WATER;32606;3,2606
10-3-2021 12:43;WATER;32984;3,2984
10-3-2021 12:57;WATER;32300;3,23
10-3-2021 12:57;WATER;32156;3,2156
10-3-2021 12:57;WATER;31777;3,1777
10-3-2021 13:12;WATER;31561;3,1561
10-3-2021 13:12;WATER;31723;3,1723
10-3-2021 13:12;WATER;31489;3,1489
10-3-2021 13:26;WATER;30102;3,0102
10-3-2021 13:26;WATER;29328;2,9328
10-3-2021 13:26;WATER;28841;2,8841
10-3-2021 13:40;WATER;26121;2,6121
10-3-2021 13:40;WATER;26680;2,668
10-3-2021 13:55;WATER;26175;2,6175
10-3-2021 13:55;WATER;26139;2,6139
10-3-2021 13:55;WATER;26031;2,6031
10-3-2021 14:09;WATER;25256;2,5256
10-3-2021 14:09;WATER;24428;2,4428
10-3-2021 14:09;WATER;24103;2,4103
10-3-2021 14:24;WATER;24482;2,4482
10-3-2021 14:24;WATER;24374;2,4374
10-3-2021 14:24;WATER;22770;2,277
10-3-2021 14:38;WATER;23455;2,3455
10-3-2021 14:38;WATER;22464;2,2464
10-3-2021 14:38;WATER;21636;2,1636
10-3-2021 14:52;WATER;21077;2,1077
10-3-2021 14:52;WATER;20176;2,0176
10-3-2021 14:52;WATER;19564;1,9564
10-3-2021 15:07;WATER;17997;1,7997
10-3-2021 15:07;WATER;17727;1,7727
10-3-2021 15:07;WATER;16249;1,6249
10-3-2021 15:21;WATER;14790;1,479
10-3-2021 15:21;WATER;12953;1,2953
10-3-2021 15:21;WATER;12034;1,2034
10-3-2021 15:36;WATER;11097;1,1097
10-3-2021 15:36;WATER;9008;0,9008
10-3-2021 15:36;WATER;6468;0,6468
10-3-2021 15:50;WATER;6252;0,6252
10-3-2021 15:50;WATER;6179;0,6179
10-3-2021 16:04;WATER;6216;0,6216
10-3-2021 16:04;WATER;6035;0,6035
10-3-2021 16:04;WATER;6216;0,6216
10-3-2021 16:19;WATER;5909;0,5909
10-3-2021 16:19;WATER;5747;0,5747
10-3-2021 16:19;WATER;5657;0,5657
10-3-2021 16:33;WATER;5513;0,5513
10-3-2021 16:33;WATER;5333;0,5333
10-3-2021 16:33;WATER;5135;0,5135
10-3-2021 16:48;WATER;4648;0,4648
10-3-2021 16:48;WATER;4900;0,49
10-3-2021 16:48;WATER;5099;0,5099
10-3-2021 17:02;WATER;4774;0,4774
10-3-2021 17:02;WATER;4414;0,4414
10-3-2021 17:02;WATER;4468;0,4468
10-3-2021 17:16;WATER;3928;0,3928
10-3-2021 17:16;WATER;3982;0,3982
10-3-2021 17:16;WATER;3802;0,3802
10-3-2021 17:31;WATER;4198;0,4198
10-3-2021 17:31;WATER;3712;0,3712
10-3-2021 17:31;WATER;3766;0,3766
10-3-2021 17:45;WATER;2991;0,2991
10-3-2021 17:45;WATER;3495;0,3495
10-3-2021 18:00;WATER;3531;0,3531
10-3-2021 18:00;WATER;3441;0,3441
10-3-2021 18:00;WATER;3802;0,3802
10-3-2021 18:14;WATER;3405;0,3405
10-3-2021 18:14;WATER;3261;0,3261
10-3-2021 18:14;WATER;3369;0,3369
10-3-2021 18:28;WATER;3603;0,3603
10-3-2021 18:28;WATER;3874;0,3874
10-3-2021 18:28;WATER;3676;0,3676
10-3-2021 18:43;WATER;3405;0,3405
10-3-2021 18:43;WATER;3459;0,3459
10-3-2021 18:43;WATER;3387;0,3387
10-3-2021 18:57;WATER;3405;0,3405
10-3-2021 18:57;WATER;3640;0,364
10-3-2021 18:57;WATER;3189;0,3189
10-3-2021 19:12;WATER;3405;0,3405
10-3-2021 19:12;WATER;2865;0,2865
10-3-2021 19:12;WATER;3838;0,3838
10-3-2021 19:26;WATER;3099;0,3099
10-3-2021 19:26;WATER;3225;0,3225
10-3-2021 19:26;WATER;3279;0,3279
10-3-2021 19:40;WATER;3784;0,3784
10-3-2021 19:40;WATER;3640;0,364
10-3-2021 19:55;WATER;3297;0,3297
10-3-2021 19:55;WATER;2811;0,2811
10-3-2021 19:55;WATER;2955;0,2955
10-3-2021 20:09;WATER;3712;0,3712
10-3-2021 20:09;WATER;3928;0,3928
10-3-2021 20:09;WATER;2685;0,2685
10-3-2021 20:24;WATER;3225;0,3225
10-3-2021 20:24;WATER;3621;0,3621
10-3-2021 20:24;WATER;3549;0,3549
10-3-2021 20:38;WATER;3153;0,3153
10-3-2021 20:38;WATER;3333;0,3333
10-3-2021 20:38;WATER;3243;0,3243
10-3-2021 20:52;WATER;3513;0,3513
10-3-2021 20:52;WATER;3441;0,3441
10-3-2021 20:52;WATER;3135;0,3135
10-3-2021 21:07;WATER;3063;0,3063
10-3-2021 21:07;WATER;3459;0,3459
10-3-2021 21:07;WATER;3387;0,3387
10-3-2021 21:21;WATER;3802;0,3802
10-3-2021 21:21;WATER;3513;0,3513
10-3-2021 21:21;WATER;2937;0,2937
10-3-2021 21:36;WATER;3405;0,3405
10-3-2021 21:36;WATER;3189;0,3189
10-3-2021 21:36;WATER;3928;0,3928
10-3-2021 21:50;WATER;3712;0,3712
10-3-2021 21:50;WATER;3279;0,3279
10-3-2021 22:04;WATER;3640;0,364
10-3-2021 22:04;WATER;2793;0,2793
10-3-2021 22:04;WATER;3513;0,3513
10-3-2021 22:19;WATER;3513;0,3513
10-3-2021 22:19;WATER;2721;0,2721
10-3-2021 22:19;WATER;2973;0,2973
10-3-2021 22:33;WATER;3531;0,3531
10-3-2021 22:33;WATER;3045;0,3045
10-3-2021 22:33;WATER;3748;0,3748
10-3-2021 22:48;WATER;3027;0,3027
10-3-2021 22:48;WATER;3459;0,3459
10-3-2021 22:48;WATER;3009;0,3009
10-3-2021 23:02;WATER;2901;0,2901
10-3-2021 23:02;WATER;3423;0,3423
10-3-2021 23:02;WATER;3423;0,3423
10-3-2021 23:16;WATER;3369;0,3369
10-3-2021 23:16;WATER;3135;0,3135
10-3-2021 23:16;WATER;2667;0,2667
10-3-2021 23:31;WATER;3694;0,3694
10-3-2021 23:31;WATER;3027;0,3027
10-3-2021 23:31;WATER;2793;0,2793
10-3-2021 23:45;WATER;4054;0,4054
10-3-2021 23:45;WATER;3477;0,3477
11-3-2021 00:00;WATER;3405;0,3405
11-3-2021 00:00;WATER;3351;0,3351
11-3-2021 00:00;WATER;3459;0,3459
11-3-2021 00:14;WATER;3730;0,373
11-3-2021 00:14;WATER;3297;0,3297
11-3-2021 00:14;WATER;3207;0,3207
11-3-2021 00:28;WATER;4432;0,4432
11-3-2021 00:28;WATER;2577;0,2577
11-3-2021 00:28;WATER;3892;0,3892
11-3-2021 00:43;WATER;3225;0,3225
11-3-2021 00:43;WATER;2829;0,2829
11-3-2021 00:43;WATER;3135;0,3135
11-3-2021 00:57;WATER;3279;0,3279
11-3-2021 00:57;WATER;3351;0,3351
11-3-2021 00:57;WATER;3784;0,3784
11-3-2021 01:12;WATER;2829;0,2829
11-3-2021 01:12;WATER;3423;0,3423
11-3-2021 01:12;WATER;3549;0,3549
11-3-2021 01:26;WATER;3892;0,3892
11-3-2021 01:26;WATER;3784;0,3784
11-3-2021 01:26;WATER;3225;0,3225
11-3-2021 01:40;WATER;3676;0,3676
11-3-2021 01:40;WATER;3784;0,3784
11-3-2021 01:55;WATER;3081;0,3081
11-3-2021 01:55;WATER;3315;0,3315
11-3-2021 01:55;WATER;2757;0,2757
11-3-2021 02:09;WATER;3838;0,3838
11-3-2021 02:09;WATER;3009;0,3009
11-3-2021 02:09;WATER;4054;0,4054
11-3-2021 02:24;WATER;4342;0,4342
11-3-2021 02:24;WATER;3856;0,3856
11-3-2021 02:24;WATER;3387;0,3387
11-3-2021 02:38;WATER;2865;0,2865
11-3-2021 02:38;WATER;3892;0,3892
11-3-2021 02:38;WATER;3279;0,3279
11-3-2021 02:52;WATER;3477;0,3477
11-3-2021 02:52;WATER;3910;0,391
11-3-2021 02:52;WATER;3495;0,3495
11-3-2021 03:07;WATER;3495;0,3495
11-3-2021 03:07;WATER;3423;0,3423
11-3-2021 03:07;WATER;3423;0,3423
11-3-2021 03:21;WATER;3766;0,3766
11-3-2021 03:21;WATER;3423;0,3423
11-3-2021 03:21;WATER;3189;0,3189
11-3-2021 03:36;WATER;3531;0,3531
11-3-2021 03:36;WATER;3513;0,3513
11-3-2021 03:36;WATER;4000;0,4
11-3-2021 03:50;WATER;3784;0,3784
11-3-2021 03:50;WATER;3135;0,3135
11-3-2021 04:04;WATER;3333;0,3333
11-3-2021 04:04;WATER;3640;0,364
11-3-2021 04:04;WATER;3315;0,3315
11-3-2021 04:19;WATER;2973;0,2973
11-3-2021 04:19;WATER;2739;0,2739
11-3-2021 04:19;WATER;2919;0,2919
11-3-2021 04:33;WATER;3910;0,391
11-3-2021 04:33;WATER;3333;0,3333
11-3-2021 04:33;WATER;3423;0,3423
11-3-2021 04:48;WATER;3405;0,3405
11-3-2021 04:48;WATER;3189;0,3189
11-3-2021 04:48;WATER;3117;0,3117
11-3-2021 05:02;WATER;3676;0,3676
11-3-2021 05:02;WATER;3531;0,3531
11-3-2021 05:02;WATER;3658;0,3658
11-3-2021 05:16;WATER;3153;0,3153
11-3-2021 05:16;WATER;3730;0,373
11-3-2021 05:16;WATER;3531;0,3531
11-3-2021 05:31;WATER;2865;0,2865
11-3-2021 05:31;WATER;4144;0,4144
11-3-2021 05:31;WATER;3495;0,3495
11-3-2021 05:45;WATER;3513;0,3513
11-3-2021 05:45;WATER;3225;0,3225
11-3-2021 06:00;WATER;3279;0,3279
11-3-2021 06:00;WATER;3658;0,3658
11-3-2021 06:00;WATER;3585;0,3585
11-3-2021 06:14;WATER;3748;0,3748
11-3-2021 06:14;WATER;4342;0,4342
11-3-2021 06:14;WATER;4324;0,4324
11-3-2021 06:28;WATER;3766;0,3766
11-3-2021 06:28;WATER;4396;0,4396
11-3-2021 06:28;WATER;4306;0,4306
11-3-2021 06:43;WATER;4810;0,481
11-3-2021 06:43;WATER;4684;0,4684
11-3-2021 06:43;WATER;4630;0,463
11-3-2021 06:57;WATER;5135;0,5135
11-3-2021 06:57;WATER;5135;0,5135
11-3-2021 06:57;WATER;5423;0,5423
11-3-2021 07:12;WATER;5819;0,5819
11-3-2021 07:12;WATER;6198;0,6198
11-3-2021 07:12;WATER;5423;0,5423
11-3-2021 07:26;WATER;5927;0,5927
11-3-2021 07:26;WATER;5963;0,5963
11-3-2021 07:26;WATER;6017;0,6017
11-3-2021 07:40;WATER;6071;0,6071
11-3-2021 07:40;WATER;7152;0,7152
11-3-2021 07:55;WATER;7116;0,7116
11-3-2021 07:55;WATER;6522;0,6522
11-3-2021 07:55;WATER;7098;0,7098
11-3-2021 08:09;WATER;7657;0,7657
11-3-2021 08:09;WATER;10971;1,0971
11-3-2021 08:09;WATER;11476;1,1476
11-3-2021 08:24;WATER;14862;1,4862
11-3-2021 08:24;WATER;13655;1,3655
11-3-2021 08:24;WATER;16790;1,679
11-3-2021 08:38;WATER;19744;1,9744
11-3-2021 08:38;WATER;20483;2,0483
11-3-2021 08:38;WATER;22212;2,2212
11-3-2021 08:52;WATER;23509;2,3509
11-3-2021 08:52;WATER;24536;2,4536
11-3-2021 08:52;WATER;25058;2,5058
11-3-2021 09:07;WATER;25274;2,5274
11-3-2021 09:07;WATER;26355;2,6355
11-3-2021 09:07;WATER;27995;2,7995
11-3-2021 09:21;WATER;27418;2,7418
11-3-2021 09:21;WATER;28229;2,8229
11-3-2021 09:21;WATER;30174;3,0174
11-3-2021 09:36;WATER;30228;3,0228
11-3-2021 09:36;WATER;31435;3,1435
11-3-2021 09:36;WATER;33237;3,3237
11-3-2021 09:50;WATER;33633;3,3633
11-3-2021 09:50;WATER;33038;3,3038
11-3-2021 10:04;WATER;34209;3,4209
11-3-2021 10:04;WATER;35290;3,529
11-3-2021 10:04;WATER;35524;3,5524
11-3-2021 10:19;WATER;25599;2,5599
11-3-2021 10:19;WATER;27166;2,7166
11-3-2021 10:19;WATER;33813;3,3813
11-3-2021 10:33;WATER;39596;3,9596
11-3-2021 10:33;WATER;39415;3,9415
11-3-2021 10:33;WATER;37020;3,702
11-3-2021 10:48;WATER;34714;3,4714
11-3-2021 10:48;WATER;35723;3,5723
11-3-2021 10:48;WATER;27886;2,7886
11-3-2021 11:02;WATER;32318;3,2318
11-3-2021 11:02;WATER;34317;3,4317
11-3-2021 11:02;WATER;39794;3,9794
11-3-2021 11:16;WATER;37902;3,7902
11-3-2021 11:16;WATER;39433;3,9433
11-3-2021 11:16;WATER;39325;3,9325
11-3-2021 11:31;WATER;34948;3,4948
11-3-2021 11:31;WATER;41451;4,1451
11-3-2021 11:31;WATER;37974;3,7974
11-3-2021 11:45;WATER;41199;4,1199
11-3-2021 11:45;WATER;41775;4,1775
11-3-2021 12:00;WATER;41253;4,1253
11-3-2021 12:00;WATER;40046;4,0046
11-3-2021 12:00;WATER;39488;3,9488
11-3-2021 12:14;WATER;39902;3,9902
11-3-2021 12:14;WATER;37938;3,7938
11-3-2021 12:14;WATER;38839;3,8839
11-3-2021 12:28;WATER;37434;3,7434
11-3-2021 12:28;WATER;36875;3,6875
11-3-2021 12:28;WATER;39379;3,9379
11-3-2021 12:43;WATER;42009;4,2009
11-3-2021 12:43;WATER;40929;4,0929
11-3-2021 12:43;WATER;41235;4,1235
11-3-2021 12:57;WATER;39271;3,9271
11-3-2021 12:57;WATER;40136;4,0136
11-3-2021 12:57;WATER;38461;3,8461
11-3-2021 13:12;WATER;35993;3,5993
11-3-2021 13:12;WATER;30769;3,0769
11-3-2021 13:12;WATER;31039;3,1039
11-3-2021 13:26;WATER;32516;3,2516
11-3-2021 13:26;WATER;26571;2,6571
11-3-2021 13:26;WATER;26499;2,6499
11-3-2021 13:40;WATER;25112;2,5112
11-3-2021 13:40;WATER;25905;2,5905
11-3-2021 13:55;WATER;25545;2,5545
11-3-2021 13:55;WATER;31832;3,1832
11-3-2021 13:55;WATER;26049;2,6049
11-3-2021 14:09;WATER;22752;2,2752
11-3-2021 14:09;WATER;22608;2,2608
11-3-2021 14:09;WATER;22482;2,2482
11-3-2021 14:24;WATER;21726;2,1726
11-3-2021 14:24;WATER;22951;2,2951
11-3-2021 14:24;WATER;23959;2,3959
11-3-2021 14:38;WATER;24013;2,4013
11-3-2021 14:38;WATER;26427;2,6427
11-3-2021 14:38;WATER;30444;3,0444
11-3-2021 14:52;WATER;29760;2,976
11-3-2021 14:52;WATER;26481;2,6481
11-3-2021 14:52;WATER;25581;2,5581
11-3-2021 15:07;WATER;23671;2,3671
11-3-2021 15:07;WATER;22824;2,2824
11-3-2021 15:07;WATER;23239;2,3239
11-3-2021 15:21;WATER;20897;2,0897
11-3-2021 15:21;WATER;20483;2,0483
11-3-2021 15:21;WATER;17799;1,7799
11-3-2021 15:36;WATER;15583;1,5583
11-3-2021 15:36;WATER;15943;1,5943
11-3-2021 15:36;WATER;14106;1,4106
11-3-2021 15:50;WATER;8954;0,8954
11-3-2021 15:50;WATER;8377;0,8377
11-3-2021 16:04;WATER;7801;0,7801
11-3-2021 16:04;WATER;7152;0,7152
11-3-2021 16:04;WATER;7260;0,726
11-3-2021 16:19;WATER;7008;0,7008
11-3-2021 16:19;WATER;6234;0,6234
11-3-2021 16:19;WATER;6125;0,6125
11-3-2021 16:33;WATER;6396;0,6396
11-3-2021 16:33;WATER;5675;0,5675
11-3-2021 16:33;WATER;5585;0,5585
11-3-2021 16:48;WATER;5459;0,5459
11-3-2021 16:48;WATER;5297;0,5297
11-3-2021 16:48;WATER;5117;0,5117
11-3-2021 17:02;WATER;4846;0,4846
11-3-2021 17:02;WATER;4432;0,4432
11-3-2021 17:02;WATER;4396;0,4396
11-3-2021 17:16;WATER;3297;0,3297
11-3-2021 17:16;WATER;4468;0,4468
11-3-2021 17:16;WATER;4000;0,4
11-3-2021 17:31;WATER;3982;0,3982
11-3-2021 17:31;WATER;3658;0,3658
11-3-2021 17:31;WATER;3766;0,3766
11-3-2021 17:45;WATER;3279;0,3279
11-3-2021 17:45;WATER;3207;0,3207
11-3-2021 18:00;WATER;3603;0,3603
11-3-2021 18:00;WATER;3802;0,3802
11-3-2021 18:00;WATER;3243;0,3243
11-3-2021 18:14;WATER;3441;0,3441
11-3-2021 18:14;WATER;3225;0,3225
11-3-2021 18:14;WATER;3676;0,3676
11-3-2021 18:28;WATER;3261;0,3261
11-3-2021 18:28;WATER;3784;0,3784
11-3-2021 18:28;WATER;3856;0,3856
11-3-2021 18:43;WATER;3135;0,3135
11-3-2021 18:43;WATER;3477;0,3477
11-3-2021 18:43;WATER;3820;0,382
11-3-2021 18:57;WATER;3369;0,3369
11-3-2021 18:57;WATER;3423;0,3423
11-3-2021 18:57;WATER;3369;0,3369
11-3-2021 19:12;WATER;3441;0,3441
11-3-2021 19:12;WATER;3694;0,3694
11-3-2021 19:12;WATER;3423;0,3423
11-3-2021 19:26;WATER;3063;0,3063
11-3-2021 19:26;WATER;3351;0,3351
11-3-2021 19:26;WATER;2811;0,2811
11-3-2021 19:40;WATER;3243;0,3243
11-3-2021 19:40;WATER;3099;0,3099
11-3-2021 19:55;WATER;3495;0,3495
11-3-2021 19:55;WATER;4126;0,4126
11-3-2021 19:55;WATER;4090;0,409
11-3-2021 20:09;WATER;3459;0,3459
11-3-2021 20:09;WATER;3730;0,373
11-3-2021 20:09;WATER;3297;0,3297
11-3-2021 20:24;WATER;4036;0,4036
11-3-2021 20:24;WATER;4000;0,4
11-3-2021 20:24;WATER;3856;0,3856
11-3-2021 20:38;WATER;3820;0,382
11-3-2021 20:38;WATER;3621;0,3621
11-3-2021 20:38;WATER;3477;0,3477
11-3-2021 20:52;WATER;3694;0,3694
11-3-2021 20:52;WATER;3279;0,3279
11-3-2021 20:52;WATER;3225;0,3225
11-3-2021 21:07;WATER;3694;0,3694
11-3-2021 21:07;WATER;3009;0,3009
11-3-2021 21:07;WATER;2919;0,2919
11-3-2021 21:21;WATER;4000;0,4
11-3-2021 21:21;WATER;3531;0,3531
11-3-2021 21:21;WATER;3766;0,3766
11-3-2021 21:36;WATER;3585;0,3585
11-3-2021 21:36;WATER;3802;0,3802
11-3-2021 21:36;WATER;3459;0,3459
11-3-2021 21:50;WATER;3135;0,3135
11-3-2021 21:50;WATER;2937;0,2937
11-3-2021 22:04;WATER;3405;0,3405
11-3-2021 22:04;WATER;3423;0,3423
11-3-2021 22:04;WATER;3081;0,3081
11-3-2021 22:19;WATER;3513;0,3513
11-3-2021 22:19;WATER;4018;0,4018
11-3-2021 22:19;WATER;3387;0,3387
11-3-2021 22:33;WATER;3495;0,3495
11-3-2021 22:33;WATER;2541;0,2541
11-3-2021 22:33;WATER;3117;0,3117
11-3-2021 22:48;WATER;3063;0,3063
11-3-2021 22:48;WATER;2883;0,2883
11-3-2021 22:48;WATER;3766;0,3766
11-3-2021 23:02;WATER;3856;0,3856
11-3-2021 23:02;WATER;3874;0,3874
11-3-2021 23:02;WATER;4090;0,409
11-3-2021 23:16;WATER;3585;0,3585
11-3-2021 23:16;WATER;3531;0,3531
11-3-2021 23:16;WATER;3297;0,3297
11-3-2021 23:31;WATER;3676;0,3676
11-3-2021 23:31;WATER;3387;0,3387
11-3-2021 23:31;WATER;3171;0,3171
11-3-2021 23:45;WATER;3405;0,3405
11-3-2021 23:45;WATER;3099;0,3099
12-3-2021 00:00;WATER;3279;0,3279
12-3-2021 00:00;WATER;3063;0,3063
12-3-2021 00:00;WATER;3225;0,3225
12-3-2021 00:14;WATER;3045;0,3045
12-3-2021 00:14;WATER;3495;0,3495
12-3-2021 00:14;WATER;3351;0,3351
12-3-2021 00:28;WATER;3856;0,3856
12-3-2021 00:28;WATER;4072;0,4072
12-3-2021 00:28;WATER;3621;0,3621
12-3-2021 00:43;WATER;2829;0,2829
12-3-2021 00:43;WATER;3405;0,3405
12-3-2021 00:43;WATER;3676;0,3676
12-3-2021 00:57;WATER;4036;0,4036
12-3-2021 00:57;WATER;3640;0,364
12-3-2021 00:57;WATER;3802;0,3802
12-3-2021 01:12;WATER;3459;0,3459
12-3-2021 01:12;WATER;3261;0,3261
12-3-2021 01:12;WATER;3117;0,3117
12-3-2021 01:26;WATER;4072;0,4072
12-3-2021 01:26;WATER;3603;0,3603
12-3-2021 01:26;WATER;3369;0,3369
12-3-2021 01:40;WATER;3279;0,3279
12-3-2021 01:40;WATER;3621;0,3621
12-3-2021 01:55;WATER;3315;0,3315
12-3-2021 01:55;WATER;4054;0,4054
12-3-2021 01:55;WATER;3585;0,3585
12-3-2021 02:09;WATER;2973;0,2973
12-3-2021 02:09;WATER;3730;0,373
12-3-2021 02:09;WATER;3676;0,3676
12-3-2021 02:24;WATER;3243;0,3243
12-3-2021 02:24;WATER;3423;0,3423
12-3-2021 02:24;WATER;3099;0,3099
12-3-2021 02:38;WATER;4540;0,454
12-3-2021 02:38;WATER;3964;0,3964
12-3-2021 02:38;WATER;3982;0,3982
12-3-2021 02:52;WATER;4018;0,4018
12-3-2021 02:52;WATER;3838;0,3838
12-3-2021 02:52;WATER;2667;0,2667
12-3-2021 03:07;WATER;3495;0,3495
12-3-2021 03:07;WATER;3369;0,3369
12-3-2021 03:07;WATER;3063;0,3063
12-3-2021 03:21;WATER;4000;0,4
12-3-2021 03:21;WATER;3549;0,3549
12-3-2021 03:21;WATER;3928;0,3928
12-3-2021 03:36;WATER;2721;0,2721
12-3-2021 03:36;WATER;3387;0,3387
12-3-2021 03:36;WATER;3640;0,364
12-3-2021 03:50;WATER;2595;0,2595
12-3-2021 03:50;WATER;3477;0,3477
12-3-2021 04:04;WATER;2505;0,2505
12-3-2021 04:04;WATER;3441;0,3441
12-3-2021 04:04;WATER;3640;0,364
12-3-2021 04:19;WATER;3387;0,3387
12-3-2021 04:19;WATER;3333;0,3333
12-3-2021 04:19;WATER;3225;0,3225
12-3-2021 04:33;WATER;3045;0,3045
12-3-2021 04:33;WATER;3369;0,3369
12-3-2021 04:33;WATER;3333;0,3333
12-3-2021 04:48;WATER;2829;0,2829
12-3-2021 04:48;WATER;3531;0,3531
12-3-2021 04:48;WATER;3513;0,3513
12-3-2021 05:02;WATER;3928;0,3928
12-3-2021 05:02;WATER;3477;0,3477
12-3-2021 05:02;WATER;3099;0,3099
12-3-2021 05:16;WATER;3567;0,3567
12-3-2021 05:16;WATER;3585;0,3585
12-3-2021 05:16;WATER;3603;0,3603
12-3-2021 05:31;WATER;4108;0,4108
12-3-2021 05:31;WATER;3621;0,3621
12-3-2021 05:31;WATER;3405;0,3405
12-3-2021 05:45;WATER;3279;0,3279
12-3-2021 05:45;WATER;4018;0,4018
12-3-2021 06:00;WATER;3351;0,3351
12-3-2021 06:00;WATER;3045;0,3045
12-3-2021 06:00;WATER;3423;0,3423
12-3-2021 06:14;WATER;3784;0,3784
12-3-2021 06:14;WATER;3820;0,382
12-3-2021 06:14;WATER;3567;0,3567
12-3-2021 06:28;WATER;4306;0,4306
12-3-2021 06:28;WATER;4216;0,4216
12-3-2021 06:28;WATER;5009;0,5009
12-3-2021 06:43;WATER;4216;0,4216
12-3-2021 06:43;WATER;3874;0,3874
12-3-2021 06:43;WATER;4234;0,4234
12-3-2021 06:57;WATER;4684;0,4684
12-3-2021 06:57;WATER;4937;0,4937
12-3-2021 06:57;WATER;4630;0,463
12-3-2021 07:12;WATER;5531;0,5531
12-3-2021 07:12;WATER;5369;0,5369
12-3-2021 07:12;WATER;5009;0,5009
12-3-2021 07:26;WATER;5855;0,5855
12-3-2021 07:26;WATER;5891;0,5891
12-3-2021 07:26;WATER;6396;0,6396
12-3-2021 07:40;WATER;6954;0,6954
12-3-2021 07:40;WATER;8017;0,8017
12-3-2021 07:55;WATER;7531;0,7531
12-3-2021 07:55;WATER;9314;0,9314
12-3-2021 07:55;WATER;12484;1,2484
12-3-2021 08:09;WATER;15457;1,5457
12-3-2021 08:09;WATER;17853;1,7853
12-3-2021 08:09;WATER;19834;1,9834
12-3-2021 08:24;WATER;19384;1,9384
12-3-2021 08:24;WATER;18591;1,8591
12-3-2021 08:24;WATER;17979;1,7979
12-3-2021 08:38;WATER;18735;1,8735
12-3-2021 08:38;WATER;21726;2,1726
12-3-2021 08:38;WATER;22987;2,2987
12-3-2021 08:52;WATER;24428;2,4428
12-3-2021 08:52;WATER;24464;2,4464
12-3-2021 08:52;WATER;24878;2,4878
12-3-2021 09:07;WATER;26409;2,6409
12-3-2021 09:07;WATER;26914;2,6914
12-3-2021 09:07;WATER;12899;1,2899
12-3-2021 09:21;WATER;13439;1,3439
12-3-2021 09:21;WATER;15367;1,5367
12-3-2021 09:21;WATER;17204;1,7204
12-3-2021 09:36;WATER;21275;2,1275
12-3-2021 09:36;WATER;24212;2,4212
12-3-2021 09:36;WATER;26842;2,6842
12-3-2021 09:50;WATER;41991;4,1991
12-3-2021 09:50;WATER;30967;3,0967
12-3-2021 10:04;WATER;24176;2,4176
12-3-2021 10:04;WATER;23743;2,3743
12-3-2021 10:04;WATER;22230;2,223
12-3-2021 10:19;WATER;23635;2,3635
12-3-2021 10:19;WATER;29436;2,9436
12-3-2021 10:19;WATER;28751;2,8751
12-3-2021 10:33;WATER;35128;3,5128
12-3-2021 10:33;WATER;29219;2,9219
12-3-2021 10:33;WATER;29670;2,967
12-3-2021 10:48;WATER;30084;3,0084
12-3-2021 10:48;WATER;29688;2,9688
12-3-2021 10:48;WATER;31543;3,1543
12-3-2021 11:02;WATER;33507;3,3507
12-3-2021 11:02;WATER;35632;3,5632
12-3-2021 11:02;WATER;37308;3,7308
12-3-2021 11:16;WATER;37542;3,7542
12-3-2021 11:16;WATER;38172;3,8172
12-3-2021 11:16;WATER;38461;3,8461
12-3-2021 11:31;WATER;38136;3,8136
12-3-2021 11:31;WATER;39560;3,956
12-3-2021 11:31;WATER;59825;5,9825
12-3-2021 11:45;WATER;41163;4,1163
12-3-2021 11:45;WATER;41901;4,1901
12-3-2021 12:00;WATER;40118;4,0118
12-3-2021 12:00;WATER;36461;3,6461
12-3-2021 12:00;WATER;33597;3,3597
12-3-2021 12:14;WATER;31057;3,1057
12-3-2021 12:14;WATER;28679;2,8679
12-3-2021 12:14;WATER;26535;2,6535
12-3-2021 12:28;WATER;27670;2,767
12-3-2021 12:28;WATER;29400;2,94
12-3-2021 12:28;WATER;29652;2,9652
12-3-2021 12:43;WATER;33903;3,3903
12-3-2021 12:43;WATER;32858;3,2858
12-3-2021 12:43;WATER;30480;3,048
12-3-2021 12:57;WATER;26193;2,6193
12-3-2021 12:57;WATER;25527;2,5527
12-3-2021 12:57;WATER;24536;2,4536
12-3-2021 13:12;WATER;24554;2,4554
12-3-2021 13:12;WATER;25599;2,5599
12-3-2021 13:12;WATER;26193;2,6193
12-3-2021 13:26;WATER;25473;2,5473
12-3-2021 13:26;WATER;25923;2,5923
12-3-2021 13:26;WATER;25635;2,5635
12-3-2021 13:40;WATER;25130;2,513
12-3-2021 13:40;WATER;24680;2,468
12-3-2021 13:55;WATER;23005;2,3005
12-3-2021 13:55;WATER;21942;2,1942
12-3-2021 13:55;WATER;22662;2,2662
